YEAR,DOY,T2M,QV2M,PRECTOTCORR,WS2M,PS,RH2M,T2MDEW
2014,243,22.52,13.38,0.44,6.33,91.26,73.92,17.07
2014,244,22.95,14.43,1.14,5.06,91.28,77.44,18.26
2014,245,22.64,14.56,0.57,4.17,91.47,78.94,18.45
2014,246,23.0,14.6,1.83,4.01,91.63,77.99,18.51
2014,247,23.26,14.65,0.74,3.58,91.68,77.36,18.58
2014,248,22.2,13.68,0.8,4.38,91.68,76.92,17.49
2014,249,22.03,14.14,2.41,4.19,91.57,80.04,17.99
2014,250,22.68,14.02,1.06,3.97,91.57,76.87,17.82
2014,251,23.46,14.05,0.07,4.01,91.64,74.4,17.9
2014,252,23.42,14.07,0.2,4.07,91.69,74.15,17.92
2014,253,24.16,14.07,1.41,3.68,91.64,71.79,17.9
2014,254,24.25,13.55,0.1,3.17,91.69,69.78,17.3
2014,255,24.56,13.8,0.69,3.02,91.73,69.13,17.6
2014,256,24.04,14.19,0.65,3.27,91.68,72.44,18.05
2014,257,23.3,15.16,5.96,2.84,91.6,79.41,19.09
2014,258,22.85,15.0,4.5,3.57,91.52,80.39,18.93
2014,259,23.16,14.16,6.91,3.86,91.45,75.79,17.95
2014,260,22.9,14.39,3.14,3.72,91.4,77.42,18.24
2014,261,23.2,14.06,0.04,3.45,91.5,74.52,17.87
2014,262,23.53,13.89,2.36,3.22,91.54,73.1,17.66
2014,263,23.15,14.98,0.16,3.41,91.5,78.88,18.9
2014,264,24.25,15.44,2.02,2.87,91.54,76.55,19.39
2014,265,22.89,15.92,22.44,2.11,91.65,84.19,19.91
2014,266,23.75,16.39,11.09,1.45,91.59,82.66,20.35
2014,267,24.18,16.61,10.26,1.14,91.57,81.93,20.57
2014,268,23.59,17.06,41.41,1.79,91.64,86.45,21.01
2014,269,23.76,16.79,6.95,1.96,91.74,84.58,20.77
2014,270,23.3,15.62,0.77,2.17,91.8,81.57,19.63
2014,271,22.68,15.44,10.16,2.13,91.83,83.43,19.45
2014,272,23.62,15.77,1.83,1.94,91.79,81.04,19.78
2014,273,23.83,16.03,2.8,1.98,91.77,81.13,20.04
2014,274,23.35,14.67,0.36,1.75,91.8,77.13,18.6
2014,275,23.47,13.94,0.0,1.42,91.79,73.64,17.77
2014,276,24.46,14.58,0.0,0.93,91.76,71.91,18.52
2014,277,24.13,14.79,1.07,1.25,91.8,73.98,18.75
2014,278,24.69,15.07,8.52,1.17,91.83,73.52,19.01
2014,279,24.28,15.72,2.9,1.4,91.8,77.28,19.72
2014,280,22.14,15.63,16.32,1.44,91.67,86.3,19.62
2014,281,21.98,15.59,23.75,1.29,91.64,86.9,19.57
2014,282,23.31,16.07,8.56,1.05,91.63,83.11,20.05
2014,283,23.61,16.36,6.78,1.0,91.53,82.94,20.31
2014,284,23.22,16.21,1.24,1.92,91.47,84.0,20.13
2014,285,21.48,14.64,0.62,2.29,91.43,83.85,18.49
2014,286,23.21,14.47,0.05,1.83,91.5,76.46,18.36
2014,287,23.4,14.7,0.01,1.4,91.66,76.47,18.6
2014,288,23.57,16.07,2.18,2.64,91.81,82.4,20.09
2014,289,22.58,14.25,0.53,2.38,91.85,78.6,18.17
2014,290,22.29,13.89,1.35,2.29,91.88,78.47,17.75
2014,291,21.57,14.43,3.24,2.52,91.81,83.67,18.37
2014,292,21.64,14.26,3.11,2.61,91.77,82.7,18.18
2014,293,20.5,12.19,2.28,2.91,91.85,77.01,15.63
2014,294,21.22,12.56,0.36,3.05,91.94,76.12,16.16
2014,295,21.92,13.92,4.8,2.74,91.97,80.42,17.79
2014,296,21.59,14.65,3.56,2.51,91.92,84.84,18.63
2014,297,22.21,14.88,1.5,1.92,91.79,82.93,18.85
2014,298,22.25,15.95,16.0,1.58,91.79,87.77,19.95
2014,299,21.04,14.9,7.34,1.89,91.97,88.07,18.9
2014,300,19.98,14.61,13.58,1.97,92.0,91.95,18.61
2014,301,21.83,14.92,8.44,1.39,91.87,84.71,18.9
2014,302,21.74,14.3,0.12,2.18,91.84,82.41,18.24
2014,303,21.51,13.48,0.0,2.22,91.78,79.21,17.28
2014,304,19.92,11.13,0.0,1.69,91.79,73.7,14.25
2014,305,20.17,13.83,0.46,2.22,91.82,86.38,17.69
2014,306,21.12,13.26,0.02,1.93,91.87,79.89,17.04
2014,307,20.53,12.43,0.0,1.81,91.88,77.65,16.02
2014,308,20.61,12.12,0.0,1.53,91.87,74.75,15.64
2014,309,19.6,10.2,0.0,1.72,91.95,67.93,12.99
2014,310,20.5,10.02,0.0,1.71,91.86,63.43,12.69
2014,311,21.87,11.36,0.0,1.47,91.8,65.47,14.58
2014,312,21.77,11.37,0.0,1.3,91.82,67.03,14.64
2014,313,21.98,12.01,0.0,1.45,91.85,69.5,15.5
2014,314,22.29,13.42,0.0,1.15,91.8,75.78,17.14
2014,315,23.13,14.3,0.34,2.15,91.76,76.97,18.2
2014,316,21.76,14.15,1.2,2.88,91.78,81.2,18.06
2014,317,20.35,14.63,8.89,3.69,91.76,89.84,18.57
2014,318,21.4,14.48,4.53,2.92,91.98,84.72,18.46
2014,319,22.24,14.31,0.29,2.66,91.93,80.64,18.27
2014,320,20.55,10.8,0.0,2.54,91.89,70.87,13.73
2014,321,20.16,10.89,0.0,2.79,91.91,72.69,13.9
2014,322,20.79,11.75,0.0,3.04,92.0,74.57,15.04
2014,323,21.54,11.92,0.0,2.81,92.0,72.85,15.34
2014,324,21.18,11.91,0.0,2.62,91.93,74.16,15.31
2014,325,20.51,11.18,0.0,1.9,91.91,72.45,14.23
2014,326,20.94,10.97,0.02,1.56,91.87,70.86,13.98
2014,327,20.64,10.6,0.02,2.46,91.85,69.41,13.45
2014,328,20.91,10.84,0.0,2.88,91.85,69.59,13.8
2014,329,20.24,10.7,0.0,3.08,91.84,70.84,13.65
2014,330,20.0,10.07,0.0,2.62,91.69,68.61,12.7
2014,331,20.36,9.55,0.0,2.11,91.7,65.01,11.79
2014,332,19.26,8.79,0.0,1.97,91.79,62.99,10.48
2014,333,19.78,8.94,0.0,2.23,91.83,62.57,10.8
2014,334,19.9,9.49,0.0,3.12,91.8,62.96,11.86
2014,335,20.61,11.18,0.0,3.17,91.81,70.9,14.36
2014,336,21.36,10.49,0.02,2.19,91.88,65.84,13.38
2014,337,20.15,8.63,0.0,1.97,91.91,61.13,10.26
2014,338,19.74,8.54,0.0,1.99,91.92,62.71,9.92
2014,339,19.6,9.06,0.0,1.89,91.95,65.66,10.92
2014,340,20.16,9.33,0.0,2.04,91.92,65.01,11.29
2014,341,22.37,11.22,0.0,1.95,91.86,67.27,14.27
2014,342,22.85,12.44,0.01,1.81,91.9,70.09,15.99
2014,343,23.07,13.59,0.7,1.81,91.97,74.31,17.4
2014,344,22.6,13.88,1.48,2.34,91.92,77.7,17.73
2014,345,22.05,12.68,0.48,1.99,91.9,73.74,16.3
2014,346,22.04,13.32,0.57,2.45,91.96,76.68,17.08
2014,347,20.3,12.87,1.43,2.23,92.01,80.81,16.56
2014,348,22.24,13.43,0.08,2.35,91.97,76.04,17.26
2014,349,22.91,12.24,0.01,2.23,91.94,68.38,15.78
2014,350,22.19,13.02,0.03,3.27,91.99,74.53,16.77
2014,351,21.87,12.64,0.01,3.78,91.99,73.79,16.3
2014,352,21.59,12.99,0.55,4.0,92.03,76.4,16.75
2014,353,21.81,12.93,0.11,3.86,92.11,75.6,16.7
2014,354,20.6,11.5,0.0,2.55,92.02,71.97,14.86
2014,355,21.03,10.33,0.0,2.16,91.84,66.37,13.07
2014,356,20.54,10.02,0.0,2.79,91.82,66.95,12.48
2014,357,21.16,10.77,0.0,2.03,91.88,68.37,13.74
2014,358,21.3,10.98,0.0,2.44,92.0,68.69,14.07
2014,359,20.01,8.43,0.0,2.35,92.02,60.02,9.75
2014,360,18.73,8.13,0.0,2.69,91.85,61.91,9.33
2014,361,19.35,8.42,0.0,2.56,91.83,62.98,9.73
2014,362,19.52,11.78,0.25,2.94,91.88,78.04,15.17
2014,363,21.55,12.52,0.11,2.69,91.71,74.84,16.13
2014,364,22.06,12.15,0.0,2.69,91.56,71.09,15.61
2014,365,23.28,11.98,0.14,1.36,91.48,66.15,15.31
2015,1,23.19,13.59,1.89,2.24,91.59,72.99,17.35
2015,2,23.07,13.09,0.11,2.24,91.8,71.35,16.8
2015,3,23.09,12.17,0.0,1.93,91.94,67.13,15.64
2015,4,23.22,11.71,0.0,1.76,91.94,65.4,15.0
2015,5,22.61,11.4,0.0,2.28,91.93,65.49,14.59
2015,6,21.86,10.19,0.0,2.08,91.96,62.57,12.83
2015,7,21.67,9.62,0.0,1.56,91.91,60.64,11.9
2015,8,21.84,9.95,0.0,1.43,91.93,61.63,12.46
2015,9,21.52,10.26,0.0,2.4,92.04,62.92,12.97
2015,10,19.71,5.74,0.0,2.26,92.06,45.38,3.24
2015,11,18.57,5.78,0.0,2.77,92.06,46.89,4.36
2015,12,18.62,6.69,0.0,2.4,92.01,54.28,6.32
2015,13,19.03,5.96,0.0,2.34,91.93,50.19,3.85
2015,14,19.24,6.11,0.0,1.99,91.89,51.43,4.03
2015,15,20.0,7.34,0.0,1.91,91.92,55.42,7.31
2015,16,21.51,9.25,0.0,1.87,91.97,59.55,11.21
2015,17,22.11,8.98,0.0,2.29,92.0,55.84,10.84
2015,18,21.83,8.99,0.0,2.0,92.03,56.94,11.01
2015,19,21.63,8.93,0.0,2.38,91.98,57.74,10.84
2015,20,21.93,9.34,0.0,2.33,92.11,58.34,11.57
2015,21,21.34,8.98,0.0,2.8,92.25,57.35,10.95
2015,22,20.6,7.76,0.0,2.08,92.22,54.73,8.56
2015,23,21.96,9.65,0.0,2.89,92.03,60.82,11.71
2015,24,22.73,10.43,0.0,2.87,92.04,61.39,13.17
2015,25,22.1,7.57,0.0,3.24,92.12,49.1,7.94
2015,26,20.44,7.59,0.0,3.26,92.05,54.68,8.15
2015,27,21.75,9.2,0.0,3.5,91.93,58.47,11.15
2015,28,22.74,8.98,0.0,2.48,91.82,54.9,10.57
2015,29,23.95,9.95,0.0,1.97,91.9,55.24,12.44
2015,30,23.63,9.71,0.0,3.18,92.06,54.64,12.06
2015,31,22.74,8.5,0.0,3.05,92.08,52.85,9.81
2015,32,22.24,8.05,0.0,2.6,92.05,52.86,8.58
2015,33,21.9,8.32,0.0,3.74,92.12,54.69,9.26
2015,34,21.25,7.76,0.0,3.84,92.3,53.05,8.37
2015,35,21.11,7.19,0.0,3.48,92.24,50.96,7.17
2015,36,21.78,6.64,0.0,3.12,92.07,46.28,5.97
2015,37,22.5,6.79,0.0,2.77,92.03,46.22,5.61
2015,38,22.46,7.51,0.0,2.54,92.0,49.06,7.73
2015,39,21.98,7.93,0.0,2.29,91.97,50.54,8.64
2015,40,22.45,7.86,0.0,3.5,91.97,49.96,8.46
2015,41,21.41,6.95,0.0,3.04,92.04,49.21,6.19
2015,42,22.67,7.57,0.0,2.01,91.95,49.97,7.07
2015,43,23.47,6.81,0.0,2.11,91.93,43.37,4.82
2015,44,23.18,6.25,0.0,1.85,91.93,41.55,3.86
2015,45,23.45,6.44,0.0,1.91,91.83,40.87,5.47
2015,46,23.87,7.21,0.0,2.22,91.85,44.0,7.15
2015,47,23.37,7.47,0.0,2.24,91.96,46.41,7.44
2015,48,23.41,6.87,0.0,2.37,91.9,44.14,5.74
2015,49,23.38,6.44,0.0,1.77,91.85,41.49,5.31
2015,50,23.64,7.19,0.0,2.38,91.83,43.19,7.28
2015,51,22.97,7.35,0.0,3.57,91.91,45.45,7.62
2015,52,22.97,7.12,0.0,3.92,91.93,44.03,7.19
2015,53,23.04,7.39,0.0,3.71,91.99,44.81,7.88
2015,54,22.83,5.5,0.0,3.52,92.0,35.29,3.36
2015,55,22.68,4.02,0.0,2.75,91.88,29.47,-2.74
2015,56,23.29,5.42,0.0,1.62,91.74,36.32,2.58
2015,57,25.63,9.52,0.0,1.75,91.64,49.39,11.5
2015,58,26.72,9.04,0.0,1.43,91.67,42.27,10.68
2015,59,24.86,13.15,1.4,2.73,91.72,63.57,16.85
2015,60,26.01,12.89,1.28,2.65,91.71,59.68,16.49
2015,61,26.86,12.0,1.71,1.55,91.86,53.3,15.38
2015,62,23.9,13.59,10.92,1.66,91.87,68.71,17.42
2015,63,24.27,13.61,4.93,1.43,91.84,69.04,17.4
2015,64,25.43,11.11,0.0,2.25,91.87,54.82,14.2
2015,65,25.18,12.81,1.01,2.32,92.0,62.24,16.47
2015,66,24.81,12.98,0.79,1.9,91.96,64.16,16.68
2015,67,25.23,11.76,0.03,2.8,92.0,57.42,15.13
2015,68,25.17,10.78,0.01,3.06,92.08,54.37,13.75
2015,69,24.54,8.96,0.0,3.67,92.07,49.32,10.36
2015,70,23.63,7.86,0.0,3.68,92.02,47.09,8.67
2015,71,24.63,10.02,0.0,3.82,92.03,54.2,12.62
2015,72,25.03,9.47,0.0,3.84,91.98,50.94,11.46
2015,73,25.01,8.79,0.0,3.79,92.03,48.94,10.04
2015,74,26.13,11.07,0.02,3.65,92.03,53.4,14.04
2015,75,25.04,9.03,0.5,2.61,92.07,46.35,10.68
2015,76,25.58,7.28,0.0,2.38,91.94,39.58,7.23
2015,77,26.07,6.22,0.0,1.99,91.79,33.18,4.89
2015,78,26.65,6.42,0.0,2.98,91.83,31.94,5.54
2015,79,25.93,7.38,0.0,3.34,91.95,41.39,7.01
2015,80,26.0,6.82,0.0,3.3,92.03,37.85,6.16
2015,81,27.02,6.88,0.0,2.68,91.95,34.55,6.59
2015,82,28.02,8.34,0.0,2.13,91.8,36.51,9.83
2015,83,28.43,8.57,0.0,3.07,91.73,36.36,10.16
2015,84,27.44,9.44,0.0,3.38,91.81,43.33,11.41
2015,85,26.93,9.62,0.0,3.69,91.95,45.4,11.61
2015,86,26.31,7.77,0.0,3.35,91.99,39.24,8.28
2015,87,25.97,6.98,0.0,2.64,91.86,40.03,5.67
2015,88,27.25,9.79,0.0,2.78,91.74,46.94,11.65
2015,89,27.44,9.81,0.0,3.2,91.72,45.73,11.77
2015,90,27.65,11.93,0.11,2.24,91.78,51.41,15.21
2015,91,28.09,11.57,0.65,2.24,91.76,48.18,14.77
2015,92,29.5,11.36,0.01,1.65,91.67,44.9,14.29
2015,93,29.98,11.18,0.83,2.17,91.53,41.17,14.04
2015,94,29.95,10.58,0.0,1.64,91.37,39.84,13.21
2015,95,30.27,11.67,0.0,2.03,91.44,41.64,14.81
2015,96,30.11,11.79,0.0,2.42,91.48,42.37,15.08
2015,97,29.25,11.89,0.0,2.44,91.56,43.84,15.22
2015,98,28.98,11.34,0.0,3.28,91.66,45.47,14.38
2015,99,29.21,10.07,0.0,2.78,91.72,41.2,12.3
2015,100,28.74,12.53,0.47,2.36,91.79,50.57,15.95
2015,101,26.23,12.87,2.39,1.64,91.89,56.16,16.56
2015,102,26.01,13.12,7.11,1.75,91.97,58.95,16.83
2015,103,22.38,14.25,12.96,3.06,91.96,78.1,18.19
2015,104,24.13,13.74,5.35,1.92,91.79,70.3,17.54
2015,105,22.17,14.47,9.87,2.92,91.84,80.16,18.43
2015,106,24.71,13.71,2.53,1.72,91.95,68.75,17.51
2015,107,25.31,13.59,5.09,1.45,91.83,66.03,17.33
2015,108,26.27,13.16,0.82,1.82,91.64,60.87,16.81
2015,109,27.3,12.82,0.0,2.63,91.64,56.4,16.35
2015,110,27.13,12.44,0.0,2.71,91.73,56.38,15.87
2015,111,27.12,13.21,0.06,3.07,91.75,58.83,16.85
2015,112,27.14,13.6,0.03,2.42,91.73,59.78,17.34
2015,113,25.41,14.86,7.1,1.57,91.77,68.54,18.8
2015,114,24.8,14.99,13.95,1.31,91.81,73.23,18.94
2015,115,24.62,15.41,11.3,1.91,91.73,75.06,19.36
2015,116,25.22,14.1,1.41,1.5,91.75,67.55,17.95
2015,117,26.17,13.03,0.37,2.17,91.81,61.08,16.64
2015,118,27.24,12.93,0.0,1.85,91.77,57.73,16.49
2015,119,27.86,13.04,0.87,1.52,91.7,54.56,16.66
2015,120,27.36,14.42,3.54,1.87,91.79,61.55,18.29
2015,121,27.76,13.78,0.89,2.37,91.69,59.26,17.46
2015,122,26.8,14.76,2.63,1.98,91.68,64.3,18.63
2015,123,26.88,14.62,1.01,1.5,91.68,63.84,18.44
2015,124,27.43,13.63,0.01,1.81,91.68,57.68,17.38
2015,125,26.45,13.76,0.0,1.38,91.66,61.22,17.48
2015,126,26.2,14.27,1.75,1.73,91.59,64.09,18.09
2015,127,25.8,15.4,2.92,1.37,91.69,70.13,19.33
2015,128,26.85,14.23,0.1,1.53,91.61,61.67,18.05
2015,129,26.64,14.39,0.22,0.88,91.49,62.73,18.15
2015,130,26.35,14.92,0.37,1.39,91.55,65.76,18.76
2015,131,26.6,12.47,0.57,1.55,91.69,55.69,15.78
2015,132,26.3,11.68,0.48,2.15,91.63,54.58,14.74
2015,133,25.38,13.56,3.45,2.64,91.59,64.62,17.25
2015,134,26.4,12.63,0.53,2.91,91.55,57.43,16.17
2015,135,24.91,15.3,3.06,2.89,91.6,72.35,19.24
2015,136,24.61,16.38,14.33,2.54,91.51,78.85,20.31
2015,137,25.8,15.63,10.1,1.78,91.41,71.72,19.51
2015,138,25.38,16.17,0.53,2.49,91.52,74.94,20.11
2015,139,26.94,15.95,13.52,2.39,91.55,69.53,19.84
2015,140,27.16,15.56,2.64,3.02,91.58,67.45,19.44
2015,141,26.63,14.96,0.0,4.41,91.62,66.31,18.83
2015,142,24.28,15.94,0.0,4.28,91.69,77.62,19.93
2015,143,23.9,15.08,0.0,4.33,91.7,75.44,19.03
2015,144,25.72,14.81,0.73,3.84,91.67,68.54,18.73
2015,145,25.82,15.38,0.09,3.66,91.68,70.31,19.3
2015,146,27.09,14.13,0.61,3.57,91.6,63.06,17.82
2015,147,25.71,16.65,13.36,3.38,91.57,75.79,20.57
2015,148,23.42,14.81,4.77,2.82,91.55,75.84,18.64
2015,149,25.47,15.87,3.89,2.73,91.49,73.82,19.81
2015,150,25.87,15.79,1.68,2.21,91.56,71.88,19.72
2015,151,26.48,15.63,3.91,2.02,91.44,68.95,19.54
2015,152,25.97,15.65,5.92,2.18,91.43,70.63,19.53
2015,153,24.36,16.38,13.68,2.48,91.53,79.63,20.33
2015,154,25.34,15.48,0.98,2.14,91.43,72.73,19.37
2015,155,25.21,15.97,6.25,1.54,91.45,75.17,19.89
2015,156,25.16,15.71,1.9,1.53,91.55,74.41,19.64
2015,157,24.94,15.58,0.08,1.84,91.53,73.75,19.5
2015,158,25.84,14.99,0.13,3.52,91.47,68.82,18.88
2015,159,24.84,14.48,0.43,3.22,91.54,70.33,18.36
2015,160,23.91,16.02,17.73,2.61,91.61,80.27,19.97
2015,161,24.66,15.32,1.21,3.09,91.55,74.19,19.23
2015,162,25.41,15.61,5.75,3.09,91.49,73.07,19.51
2015,163,23.61,15.6,0.43,3.73,91.53,79.17,19.54
2015,164,24.23,15.17,5.41,3.55,91.49,75.32,19.1
2015,165,23.01,14.26,1.99,4.3,91.47,76.03,18.1
2015,166,22.91,13.11,0.21,5.35,91.47,71.59,16.77
2015,167,22.68,13.3,0.71,5.08,91.42,72.87,16.98
2015,168,22.97,13.88,1.34,5.1,91.33,74.54,17.62
2015,169,22.23,13.51,1.34,5.31,91.34,75.13,17.24
2015,170,22.98,15.11,0.9,5.25,91.35,79.89,19.01
2015,171,24.01,14.33,1.13,6.85,91.29,72.81,18.09
2015,172,23.76,14.69,1.69,7.35,91.3,74.66,18.55
2015,173,23.93,15.29,0.37,6.9,91.4,76.4,19.21
2015,174,23.99,16.06,3.33,6.02,91.46,79.9,20.01
2015,175,24.21,15.84,0.56,5.76,91.58,78.24,19.81
2015,176,24.8,15.72,0.28,6.42,91.56,75.41,19.68
2015,177,24.34,15.2,0.18,7.12,91.5,74.9,19.13
2015,178,24.77,14.91,0.0,6.81,91.5,72.07,18.81
2015,179,24.3,15.65,0.97,4.61,91.66,77.03,19.63
2015,180,25.04,15.45,0.75,4.04,91.74,74.01,19.42
2015,181,25.0,14.72,0.04,4.15,91.72,71.29,18.58
2015,182,25.27,14.34,0.0,3.99,91.74,68.96,18.22
2015,183,25.16,14.63,0.12,3.75,91.79,69.97,18.56
2015,184,25.11,15.18,0.65,4.07,91.77,72.26,19.15
2015,185,25.97,15.03,0.02,4.76,91.7,68.53,18.98
2015,186,26.02,14.45,0.0,4.85,91.58,66.68,18.29
2015,187,25.48,13.88,0.05,5.25,91.52,66.02,17.65
2015,188,25.1,13.44,0.2,5.31,91.46,65.63,17.12
2015,189,25.37,14.4,0.34,5.28,91.51,68.14,18.27
2015,190,25.24,15.05,1.12,5.3,91.58,71.03,18.98
2015,191,24.5,15.56,4.52,5.24,91.46,75.38,19.51
2015,192,24.41,15.11,0.69,4.98,91.46,74.2,19.03
2015,193,25.67,14.32,0.27,4.71,91.48,67.14,18.15
2015,194,26.15,14.28,0.03,3.92,91.45,65.38,18.08
2015,195,25.88,14.94,1.26,3.63,91.36,68.39,18.79
2015,196,24.51,15.87,4.83,4.26,91.24,76.7,19.76
2015,197,24.63,14.95,1.85,4.9,91.21,72.97,18.79
2015,198,24.32,15.11,1.16,5.54,91.27,74.71,18.99
2015,199,24.82,14.89,0.89,5.72,91.39,71.82,18.75
2015,200,23.8,14.64,2.16,6.7,91.43,74.36,18.5
2015,201,24.09,14.71,4.3,5.34,91.35,74.07,18.57
2015,202,24.06,15.55,2.37,4.28,91.37,77.76,19.47
2015,203,24.3,15.28,1.19,4.33,91.45,75.64,19.2
2015,204,24.51,14.64,1.21,4.83,91.53,72.17,18.53
2015,205,24.35,13.94,1.31,4.46,91.66,70.2,17.78
2015,206,23.38,13.94,2.56,4.4,91.64,73.04,17.8
2015,207,22.95,13.88,0.5,4.11,91.67,74.75,17.73
2015,208,24.12,13.39,0.37,3.91,91.73,68.88,17.16
2015,209,25.05,12.58,0.04,4.2,91.76,63.14,16.08
2015,210,25.19,13.44,0.01,4.15,91.69,65.65,17.18
2015,211,25.27,13.15,0.0,4.27,91.69,64.31,16.83
2015,212,24.57,14.1,0.04,4.18,91.67,69.52,17.97
2015,213,23.63,14.24,1.74,3.93,91.76,73.74,18.15
2015,214,23.89,14.12,0.08,4.02,91.76,72.02,18.01
2015,215,24.08,14.93,6.71,4.0,91.68,75.22,18.88
2015,216,24.49,14.8,3.29,4.79,91.62,73.54,18.72
2015,217,23.76,14.45,1.2,4.92,91.61,74.36,18.32
2015,218,24.62,13.96,0.12,5.13,91.52,69.36,17.75
2015,219,25.25,14.64,1.86,4.81,91.48,69.88,18.52
2015,220,24.53,14.42,1.07,4.73,91.51,71.03,18.28
2015,221,24.68,14.83,0.33,4.88,91.3,72.02,18.71
2015,222,24.48,15.55,1.87,4.32,91.25,75.89,19.44
2015,223,24.32,15.13,3.67,4.14,91.45,75.01,19.02
2015,224,23.95,14.18,0.31,4.39,91.56,72.16,18.0
2015,225,24.23,14.74,1.09,4.27,91.52,73.73,18.63
2015,226,25.5,14.12,0.02,4.28,91.52,67.22,17.92
2015,227,25.59,15.08,4.35,3.59,91.59,70.15,19.0
2015,228,24.41,15.56,6.07,3.21,91.66,76.59,19.52
2015,229,23.76,15.97,1.95,1.58,91.57,80.3,19.94
2015,230,25.84,15.31,0.15,1.95,91.6,70.19,19.24
2015,231,25.5,15.32,0.18,2.63,91.68,71.01,19.26
2015,232,25.11,15.98,7.77,1.79,91.75,75.27,19.96
2015,233,23.73,15.78,21.46,2.78,91.75,80.26,19.76
2015,234,23.66,14.92,8.81,3.1,91.68,76.78,18.84
2015,235,23.47,13.85,1.01,3.85,91.68,73.06,17.68
2015,236,23.49,13.56,0.02,3.76,91.72,71.44,17.37
2015,237,23.94,14.12,0.0,3.36,91.63,71.93,17.97
2015,238,24.88,14.42,0.53,3.85,91.52,70.4,18.27
2015,239,24.26,15.24,5.13,4.19,91.5,75.63,19.18
2015,240,24.69,14.29,0.03,3.8,91.59,70.48,18.15
2015,241,25.5,14.25,0.0,3.65,91.57,67.74,18.07
2015,242,25.35,14.52,0.13,3.13,91.61,68.75,18.39
2015,243,25.54,14.29,0.05,3.11,91.67,67.49,18.16
2015,244,24.79,13.78,0.03,2.77,91.62,67.57,17.57
2015,245,25.92,13.11,0.01,2.39,91.54,62.41,16.67
2015,246,24.89,15.13,3.5,1.33,91.62,72.42,19.05
2015,247,24.98,15.49,9.44,1.4,91.8,73.91,19.46
2015,248,25.33,14.66,1.65,1.86,91.86,69.7,18.59
2015,249,23.61,15.48,6.82,1.4,91.86,78.59,19.49
2015,250,22.26,15.42,18.1,2.38,91.84,84.79,19.43
2015,251,23.37,13.86,0.88,3.2,91.8,73.52,17.71
2015,252,23.37,14.6,0.0,3.2,91.74,76.31,18.54
2015,253,23.85,14.16,1.07,3.09,91.74,73.05,18.02
2015,254,23.45,14.61,0.52,3.66,91.7,76.15,18.53
2015,255,24.49,13.62,0.11,3.23,91.72,69.29,17.36
2015,256,24.39,13.7,2.13,3.44,91.74,70.53,17.46
2015,257,23.99,14.43,0.97,4.46,91.67,73.74,18.33
2015,258,24.23,14.41,0.0,4.88,91.55,72.44,18.27
2015,259,23.65,13.43,0.01,5.4,91.42,70.05,17.14
2015,260,23.91,14.23,0.0,4.25,91.31,71.97,18.04
2015,261,25.4,15.25,0.27,3.68,91.38,71.74,19.15
2015,262,25.74,15.26,0.59,2.89,91.44,70.37,19.17
2015,263,24.14,15.41,10.82,2.98,91.47,76.91,19.33
2015,264,24.34,13.74,1.65,2.0,91.53,69.97,17.46
2015,265,25.57,14.61,0.34,1.28,91.57,68.97,18.47
2015,266,23.75,15.4,0.67,1.43,91.73,77.66,19.38
2015,267,23.99,15.95,9.89,1.46,91.69,79.33,19.94
2015,268,25.37,16.0,4.77,1.43,91.56,75.0,19.94
2015,269,23.99,16.45,8.75,1.7,91.58,81.56,20.41
2015,270,24.33,15.41,8.99,1.36,91.59,76.44,19.36
2015,271,24.27,15.09,2.57,1.41,91.53,75.6,19.01
2015,272,23.27,15.68,2.48,2.28,91.52,81.83,19.63
2015,273,23.76,15.32,2.23,2.2,91.63,78.6,19.28
2015,274,23.61,14.97,0.51,1.73,91.76,77.35,18.94
2015,275,23.9,15.59,10.04,1.63,91.89,79.03,19.59
2015,276,23.6,15.59,6.55,2.35,91.95,80.07,19.6
2015,277,23.41,16.25,15.68,1.73,91.89,83.93,20.26
2015,278,23.27,16.04,8.45,1.54,91.76,83.61,20.05
2015,279,23.13,15.05,4.4,1.31,91.69,79.36,18.99
2015,280,23.37,15.81,7.11,1.61,91.67,82.13,19.79
2015,281,23.44,14.76,2.34,2.76,91.75,77.61,18.7
2015,282,23.04,15.47,4.53,1.94,91.76,82.19,19.45
2015,283,23.79,16.3,24.91,2.26,91.78,82.63,20.29
2015,284,22.71,15.97,5.64,1.03,91.86,85.67,19.99
2015,285,23.44,16.15,3.4,1.55,91.91,83.28,20.18
2015,286,23.02,13.51,0.0,1.85,91.92,73.41,17.29
2015,287,22.06,11.12,0.0,1.9,91.96,66.03,14.27
2015,288,22.33,11.89,0.0,1.71,91.91,67.83,15.31
2015,289,22.93,13.05,0.0,1.85,91.91,72.52,16.78
2015,290,23.1,13.54,0.0,1.98,91.93,74.2,17.34
2015,291,23.8,13.79,0.0,1.91,92.01,72.38,17.65
2015,292,23.42,12.5,0.0,2.03,91.97,68.78,16.05
2015,293,23.74,13.7,0.08,2.17,91.81,71.8,17.55
2015,294,23.26,13.08,0.03,2.07,91.76,70.84,16.81
2015,295,22.69,11.59,0.0,2.22,91.86,66.62,14.82
2015,296,22.2,9.56,0.0,2.14,91.85,57.85,11.87
2015,297,22.11,9.28,0.0,2.64,91.8,58.18,11.21
2015,298,21.49,11.02,0.0,3.02,91.9,68.02,14.13
2015,299,21.94,12.25,0.0,2.92,91.98,72.21,15.82
